ExtractDate,OrganisationURI,OrganisationLabel,CaseReference,CaseDate,ServiceTypeURI,ServiceTypeLabel,PremisesName,LocationText,Postcode,EntertainmentTypeURI,EntertainmentTypeLabel,LateNightRefreshment,AlcoholSupply,OpeningHours,StatusURI,StatusLabel,LicenceStartDate,LicenceEndDate,OnPremisesAlcoholSale,OffPremisesAlcoholSale,LicenceHolder,LicenceHolderAddress,LicenceHolderPostcode,ApplicantTypeURI,ApplicantTypeLabel,DesignatedPremisesSupervisor,SupervisorLicenceNo,SupervisorAddress,SupervisorPostcode,Conditions,DecisionDate,DecidedBy,LicenceURL,UPRN,GeoPointLicensingURL
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,79624,05/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Nottingham Crusader River Boat,Colwick Marina Racecourse Road Colwick Nottingham,NG2 4BD,,Recorded music|Performances of dance|Similar to music or dance,true,true,m-su 08.00-24.00,,Approved,05/04/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36840,06/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licecne  J&S News,170 Nuthall Road Bobbersmill Nottingham,NG8 5BP,,,false,true,licensee's discretion,,Approved,06/04/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35811,07/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Chahal News,34 Carlton Street Nottingham,NG1 1NN,,,false,true,m-su 0600-2300,,Approved,07/04/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34530,08/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Stadium Leisure,190 Nottingham Road New Basford Nottingham,NG5 1EG,,Films|Boxing or wrestling|Recorded music|Similar to music or dance,true,true,24 hours,,Approved,08/04/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36593,09/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Larder on Goose Gate,1st Floor 16 to 22 Goosegate Lace Market Nottingham,NG1 1FF,,Boxing or wrestling|,false,true,m-s 1000 - 0030 su - 1000 - 1800,,Approved,09/04/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35959,10/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Robin Hood Hotel,540 Mansfield Road Sherwood Nottingham,NG5 2FR,,Boxing or wrestling|Recorded music|Similar to music or dance,true,true,m-w 0900-0030  th 0900-0130  f-s 0900-0230  su 0900-0130,,Approved,10/04/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37697,11/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Galleries of Justice,Shire Hall High Pavement The Lace Market Nottingham,NG1 1HN,,Boxing or wrestling|Recorded music|,true,true,08.00-01.30,,Approved,11/04/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38158,12/03/2011,http://id.esd.org.uk/service/860,Premises  licence,New Market Hotel,38 Lower Parliament Street Nottingham,NG1 3BA,,Recorded music|,false,true,m-su 10.00-00.30,,Approved,12/04/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36449,13/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,1 Crusader Court Barton Green Nottingham,NG11 8TB,,,false,true,licensee's discretion,,Approved,13/04/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37983,14/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Snapewood Community Centre,Snapewood Road Snapewood Nottingham,NG6 7GH,,,true,false,Licensee's discretion,,Approved,14/04/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36917,15/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Speedy Pepper,615 Mansfield Road Sherwood Nottingham,NG5 2FW,,,false,false,m-th 12.00-24.00  f-s 12.00-01.00  su 17.00-24.00,,Approved,15/04/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34371,16/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Walkabout Inn,Friar Lane Nottingham,NG1 6DA,,Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,true,true,Licensee's discretion,,Approved,16/04/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36511,17/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Pyramids,379 Alfreton Road Radford Nottingham,NG7 5LT,,,true,false,s-th 17.00-02.00  f s 17.00-04.00,,Approved,17/04/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,71688,18/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,53-55 Lenton Boulevard Nottingham,NG7 3FQ,,,false,true,m-su 0700-2300,,Approved,18/04/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,71942,19/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Bucovina Restaurant,164 Alfreton Road Nottingham,NG7 3NS,,Recorded music|,true,true,su-th 10.00 -22.00 f-s 10.00-24.00,,Approved,19/04/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35773,20/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Nottingham Deaf Social Club,22 Forest Road West Hyson Green Nottingham,NG7 4EQ,,Plays|Indoor sporting events|Boxing or wrestling|Recorded music|,false,true,In accordance with the current rules of the club,,Approved,20/04/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36247,21/03/2011,http://id.esd.org.uk/service/860,Premises  licence,University of Nottingham,Kings Meadows Campus Lenton Lane Dunkirk Nottingham,NG7 2NA,,Boxing or wrestling|Recorded music|,false,true,m-s 10.00-02.30  su 10.00-00.30,,Approved,21/04/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36594,22/03/2011,http://id.esd.org.uk/service/860,Premises  licence,King Wah House,32 Broxtowe Lane Aspley Nottingham,NG8 5NP,,,false,false,Licensee's discretion,,Approved,22/04/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,39653,23/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Best Food,25 Highbury Road Bulwell Nottingham,NG6 9DD,,,false,false,m-th 1700 - 0030 -f-su 1700 0100,,Approved,23/04/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34394,24/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Co-op,365 Mansfield Road Nottingham,NG5 2DA,,,false,true,m-su 06.00 -23.00,,Approved,24/04/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36956,25/03/2011,http://id.esd.org.uk/service/860,Premises  licence,L'Asie,3 Broadway The Lace Market Nottingham,NG1 1PR,,Films|Boxing or wrestling|Recorded music|Performances of dance|,true,true,m-su 0800-0400,,Approved,25/04/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37261,26/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Bath Inn,Handel Street St Anns Nottingham,NG3 1JE,,Films|Boxing or wrestling|Recorded music|,true,true,m-su 1000-0100,,Approved,26/04/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36675,27/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  General Stores,550 Radford Road New Basford Nottingham,NG7 7EA,,,true,true,licensee's discretion,,Approved,27/04/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,39026,28/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Forest Rec Grd  East,Gregory Boulevard Forest Fields Nottingham,NG7 5JA,,Plays|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,true,false,m-su 0900 - 0030,,Approved,28/04/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37980,29/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Sixways Comm Centre,Denton Green Broxtowe Estate Nottingham,NG8 6GD,,Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,false,false,Licensee's discretion,,Approved,29/04/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,45055,30/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Walk,12 Bridlesmith Walk Nottingham,NG1 2GR,,Recorded music|,false,true,m-s 08.00-22.00  su 10.00-18.00,,Approved,30/04/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35966,31/03/2011,http://id.esd.org.uk/service/860,Premises  licence,Royal Clay Oven,21 Goosegate Lace Market Nottingham,NG1 1FE,,,false,false,m-su 17.00-03.00,,Approved,01/05/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37290,01/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,340 Trowell Road Wollaton Nottingham,NG8 2DT,,,true,true,licensee's discretion,,Approved,02/05/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37791,02/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Aldi,Huntingdon Street The Glass House Nottingham,NG1 3NL,,,true,true,m-su 08.00-23.00,,Approved,03/05/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36744,03/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Debenhams,Long Row Nottingham,NG1 2DS,,,true,true,licensee's discretion,,Approved,04/05/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36178,04/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Pizza Hut,609 Mansfield Road Sherwood Nottingham,NG5 2FW,,,false,false,m-su 1100-2400,,Approved,05/05/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,70234,05/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Bombay Delight,77 Maid Marian Way Nottingham,NG1 6AJ,,Recorded music|,false,true,m-s 11.00 -00.30 su 11.00 - 23.00,,Approved,06/05/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,58591,06/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Rajhun Bar and Restaurant,153 Wollaton Road Nottingham,NG1 5GE,,Boxing or wrestling|Recorded music|,false,true,m-su 10.00- 01.30,,Approved,07/05/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,46976,07/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Lantong Thai,32 Lower Parliament Street Nottingham,NG1 3DA,,Recorded music|,true,true,m-su 1000-00.30,,Approved,08/05/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,45480,08/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Nottingham Golf Centre,Norwich Gardens Bulwell Nottingham,NG6 8LF,,Recorded music|,true,true,m-su 11.00-23.30,,Approved,09/05/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35509,09/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Alley Café Bar,1a Cannon Court Off Long Row Nottingham,NG1 6JE,,Boxing or wrestling|,true,true,m-s 1000-0130  su 1000-2300,,Approved,10/05/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35949,10/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Hing Sun,241 Ilkeston Road Radford Nottingham,NG7 3FX,,,true,false,m-su 1700-0130,,Approved,11/05/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36575,11/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Co-op,Costock Avenue Off Hucknall Road Nottingham,NG5 3AS,,,true,true,m-su 06.00 -23.00,,Approved,12/05/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,48548,12/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Arun's,105 Upper Parliament Street Nottingham,NG1 6LA,,,false,true,m-s 07.00-23.00,,Approved,13/05/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36758,13/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Lemon Tree,4 Ilkeston Road Canning Circus Nottingham,NG7 3GE,,,true,false,1700-2400,,Approved,14/05/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34239,14/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Top Valley Social Club,1 Potters Close Top Valley Nottingham,NG5 9JZ,,Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,false,true,m-th 1000-2400  f-su 1000-0100,,Approved,15/05/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,74418,15/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Meditteranean,69-71 Upper Parliament Street Nottingham,NG1 6LD,,Boxing or wrestling|Recorded music|,false,true,m-su 10.00-00.30,,Approved,16/05/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36566,16/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Morrisons,Green Lane Clifton Nottingham,NG11 9LQ,,,true,true,m-su 0600-2300,,Approved,17/05/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37884,17/04/2011,http://id.esd.org.uk/service/860,Premises  licence,All Bar One,Unit 3/4 Weekday Cross Lace Market Nottingham,NG1 2GB,,Boxing or wrestling|Recorded music|Performances of dance|,true,true,su-th 0900-0100 f-sa 0900-0130,,Approved,18/05/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,33417,18/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Company Inn,Castle Wharf Canal Street Nottingham,NG1 7EH,,Films|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,false,true,m-su 0700- 0300,,Approved,19/05/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38132,19/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Newark Hall,Jubilee Campus Wollaton Road University of Nottingham Nottingham,NG8 1BB,,Boxing or wrestling|Recorded music|,true,true,m-s 11.00-01.30 su 11.00-01.00,,Approved,20/05/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36643,20/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Union Shop,Wollaton Road Jubilee Campus Nottingham,NG8 1BB,,,true,true,licensee's discretion,,Approved,21/05/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,59225,21/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  B & M Stores,Unit 4 Lady Bay Retail Park Meadow Lane Nottingham,NG2 3GZ,,,true,true,m-su 08.00-20.00,,Approved,22/05/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,50748,22/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Templars,23a Goldsmith Street Nottingham,NG1 5JT,,Films|Boxing or wrestling|Recorded music|Performances of dance|,false,true,m-su 10.00-00.30,,Approved,23/05/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,42568,23/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Subway,359 Derby Road Lenton Nottingham,NG7 2DZ,,,true,false,m-su 0800-0200,,Approved,24/05/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38022,24/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Le Mistral,575 Mansfield Road Sherwood Nottingham,NG5 2JN,,Boxing or wrestling|Recorded music|,false,true,m-su 0900 - 0200,,Approved,25/05/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,54676,25/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Crowne Plaza Hotel,Wollaton Street Nottingham,NG1 5RH,,Plays|Films|Indoor sporting events|Boxing or wrestling|Live music|Recorded music|Performances of dance|Similar to music or dance,true,true,24 hours,,Approved,26/05/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37459,26/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Greenwood Lodge City Guesthouse,5 Third Avenue Sherwood Rise Nottingham,NG7 6JH,,Recorded music|,false,true,Licensee's discretion,,Approved,27/05/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37333,27/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Generous Briton,94-96 Alfreton Road Radford Nottingham,NG7 3NS,,Recorded music|,true,true,m-w 1100-2300  th-s 1100-1230 su 1200-2300,,Approved,28/05/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,42764,28/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Land at Melville Street/Collin Street  street trad pitch,Melville Street Nottingham,NG1 7EQ,,,false,false,24 hours,,Approved,29/05/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,69861,29/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Nottingham African Centre,16-18 St Marks Street Nottingham,NG3 1DE,,Plays|Films|Boxing or wrestling|Recorded music|Performances of dance|,true,true,m-th 11.00 - 22.00  f-s 12.00 - 02.00  su 13.00-24.00,,Approved,30/05/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,33859,30/04/2011,http://id.esd.org.uk/service/860,Premises  licence,Embankment Club,282-284 Arkwright Street The Meadows Nottingham,NG2 2GR,,Films|Boxing or wrestling|Recorded music|,true,true,m-s 08.00-00.30,,Approved,31/05/2011,,true,true,,,,,,,,,,,,,,,
